,Códigodo fundo,Setor,Preço Atual,Liquidez Diária,Dividendo,DividendYield,DY (3M)Média,DY (6M)Média,DY (12M)Média,DY Ano,Variação Preço,Rentab.Período,Rentab.Acumulada,PatrimônioLíq.,VPA,P/VPA,VacânciaFísica,QuantidadeAtivos
82,KNIP11,Títulos e Val. Mob.,111.0,0.20865632893036248,0.029455081001472757,0.43037974683544306,0.5074626865671642,0.46093749999999994,0.4809160305343511,0.5071942446043165,0.824915824915825,0.8284395973154363,0.8586992406734897,1.0,0.03557846997227029,0.49473684210526314,0.039473684210526314,0.0
84,KNRI11,Híbrido,150.1,0.30721773728033247,0.027245949926362298,0.2721518987341772,0.29850746268656714,0.328125,0.3435114503816794,0.302158273381295,0.5690235690235691,0.5620805369127516,0.6378342687355563,0.9500701227476072,0.047303629170251486,0.5263157894736842,0.07049861495844875,0.4318181818181818
85,LGCP11,Logística,98.0,0.014152205192896302,0.016936671575846836,0.27848101265822783,0.0,0.0,0.0,0.20863309352517986,0.7832491582491583,0.7764261744966442,0.7986134037636184,0.03553638987015294,0.029722287077697567,0.5473684210526316,0.034072022160664815,0.06818181818181818
86,LUGG11,Residencial,95.01,0.005744229724136183,0.01804123711340206,0.2974683544303797,0.0,0.0,0.0,0.18705035971223025,0.7188552188552189,0.7135067114093959,0.7457906899966986,0.01314626132225486,0.029616741454802482,0.5157894736842106,0.039473684210526314,0.09090909090909091
87,LVBI11,Logística,109.0,0.0839924649221854,0.023564064801178203,0.3291139240506329,0.3731343283582089,0.3515625,0.43511450381679384,0.18705035971223025,0.816919191919192,0.8137583892617449,0.8230439088808188,0.1990585889014446,0.03195793527174799,0.5894736842105263,0.06925207756232686,0.11363636363636363
88,MALL11,Shoppings,96.5,0.1923078006076494,0.018409425625920472,0.27848101265822783,0.3507462686567164,0.3515625,0.3893129770992366,0.40287769784172667,0.6691919191919192,0.6623322147651006,0.7259821723341038,0.20564861469877113,0.032895052468967984,0.43157894736842106,0.027700831024930747,0.1590909090909091
89,MAXR11,Outros,1930.0,0.0004702384136915405,0.4768041237113402,0.37974683544303794,0.41044776119402987,0.44531249999999994,0.5267175572519084,0.21582733812949642,0.816919191919192,0.8171140939597316,0.8256850445691648,0.025733430638666982,0.7149340659692125,0.37894736842105264,0.0,0.18181818181818182
90,MBRF11,Outros,1070.47,0.00031818527393499444,0.312960235640648,0.43037974683544306,0.48507462686567165,0.5234375,0.5190839694656488,0.47841726618705044,0.6435185185185185,0.6463926174496644,0.7117860680092439,0.025127937141515407,0.4091811898509887,0.3473684210526316,0.0,0.045454545454545456
91,MCCI11,Títulos e Val. Mob.,102.06,0.08506246849824999,0.0312960235640648,0.5253164556962024,0.4402985074626865,0.0,0.0,0.5143884892086331,0.7403198653198654,0.75,0.7923407065037966,0.13663229409197805,0.030908875747215035,0.5578947368421052,0.039473684210526314,0.0
92,MFII11,Híbrido,113.5,0.06323721134541686,0.03755522827687776,0.5063291139240507,0.5671641791044776,0.6171875,0.6717557251908397,0.5503597122302158,0.5492424242424243,0.5562080536912751,0.6431165401122483,0.07048115434387468,0.037216026303248564,0.47368421052631576,0.039473684210526314,0.20454545454545456
93,MGFF11,Títulos e Val. Mob.,93.0,0.24021580282649893,0.02577319587628866,0.4177215189873418,0.47761194029850745,0.5,0.5496183206106869,0.45683453237410077,0.5151515151515152,0.5167785234899329,0.608121492241664,0.20867336478801896,0.032111456177777206,0.42105263157894735,0.039473684210526314,0.0
96,NEWL11,Híbrido,118.0,0.00013515834645026314,0.02577319587628866,0.3734177215189873,0.0,0.0,0.0,0.4172661870503597,0.6637205387205387,0.6627516778523489,0.722350610762628,0.013291434903647533,0.03139502528297421,0.7052631578947368,0.0,0.022727272727272728
97,NSLU11,Hospital,232.0,0.00671849613813183,0.062223858615611194,0.43037974683544306,0.4925373134328358,0.53125,0.5038167938931297,0.24460431654676262,0.816919191919192,0.8204697986577181,0.8283261802575107,0.04886895264751391,0.06007784789276564,0.7578947368421053,0.0,0.022727272727272728
98,NVHO11,Hospital,10.5,0.0016219001574031577,0.0022091310751104565,0.310126582278481,0.3507462686567164,0.34375,0.24427480916030533,0.3381294964028777,0.4915824915824916,0.4865771812080536,0.5793991416309013,0.07078822394796701,0.0013816881542629237,1.0,0.039473684210526314,0.022727272727272728
100,ONEF11,Lajes Corporativas,151.5,0.02990941574988948,0.022827687776141383,0.24050632911392406,0.2761194029850746,0.2890625,0.3282442748091603,0.26978417266187055,0.8042929292929293,0.7948825503355704,0.820732915153516,0.02786986738170295,0.04840706068233646,0.5052631578947369,0.14265927977839335,0.022727272727272728
101,OUCY11,Títulos e Val. Mob.,94.5,0.006515758618456435,0.022091310751104563,0.3734177215189873,0.47014925373134325,0.46875,0.47328244274809156,0.21223021582733814,0.816919191919192,0.8166946308724832,0.8253549026081215,0.012493521128615535,0.03118713238939298,0.4631578947368421,0.039473684210526314,0.0
102,OUFF11,Títulos e Val. Mob.,97.6,0.005321859891479111,0.02577319587628866,0.4177215189873418,0.46268656716417905,0.43750000000000006,0.0,0.23741007194244607,0.816919191919192,0.8196308724832214,0.8276658963354243,0.009740290093919838,0.033988888924426135,0.4105263157894737,0.039473684210526314,0.0
103,OUJP11,Títulos e Val. Mob.,98.0,0.0413753488070868,0.03092783505154639,0.4873417721518987,0.4925373134328358,0.4921875,0.5038167938931297,0.49640287769784175,0.5732323232323233,0.5796979865771812,0.6576427863981513,0.04325936871284863,0.03198352208941953,0.47368421052631576,0.039473684210526314,0.0
104,OULG11B,Outros,95.0,0.024086343656990642,0.012150220913107511,0.1962025316455696,0.4328358208955223,0.5,0.0,0.11151079136690648,0.816919191919192,0.8049496644295301,0.8161109276989105,0.054429077165953126,0.02987580798372678,0.5157894736842106,0.0,0.022727272727272728
106,PATC11,Lajes Corporativas,88.49,0.05137988224329065,0.011045655375552282,0.18987341772151897,0.23880597014925373,0.265625,0.0,0.24100719424460434,0.5311447811447813,0.5188758389261745,0.6025090789039287,0.029228351746925018,0.030067709116263296,0.43157894736842106,0.0,0.09090909090909091
107,PLCR11,Híbrido,86.0,0.014177547382855727,0.011045655375552282,0.22151898734177214,0.0,0.0,0.0,0.20143884892086333,0.3501683501683502,0.3397651006711409,0.45592604820072635,0.04468853685948825,0.02983422940501054,0.4105263157894737,0.039473684210526314,0.0
108,PLRI11,Títulos e Val. Mob.,42.0,0.0002815798884380482,0.004050073637702504,0.13924050632911392,0.26119402985074625,0.3828125,0.38167938931297707,0.22302158273381295,0.43728956228956234,0.421979865771812,0.5269065698250248,0.007865846755466763,0.021317017472598114,0.10526315789473684,0.039473684210526314,0.0
111,PRSV11,Lajes Corporativas,415.0,0.002832693677686765,0.08100147275405008,0.33544303797468356,0.3731343283582089,0.3828125,0.3740458015267175,0.3597122302158274,0.48947811447811446,0.4861577181208054,0.5793991416309013,0.010736676526289514,0.12538819999936032,0.5789473684210527,0.12202216066481995,0.045454545454545456
112,QAGR11,Outros,88.59,0.06897017787401552,0.0033136966126656848,0.06329113924050633,0.0,0.0,0.0,0.03597122302158274,0.816919191919192,0.7961409395973155,0.8091779465170024,0.12036521664818456,0.029747873895369103,0.4421052631578947,0.039473684210526314,0.0
113,RBBV11,Títulos e Val. Mob.,85.1,0.006873365076772757,0.010309278350515465,0.1962025316455696,0.5746268656716418,0.36718749999999994,0.3740458015267175,0.6007194244604317,0.8017676767676769,0.7898489932885905,0.8491251238032353,0.02418537933527931,0.031427008805063626,0.35789473684210527,0.039473684210526314,0.022727272727272728
115,RBCO11,Lajes Corporativas,99.0,0.003663354348579007,0.03240058910162003,0.5379746835443038,0.5970149253731343,0.0,0.0,0.6258992805755396,0.3493265993265994,0.3573825503355705,0.49059095411026743,0.013165726160283794,0.034388682950543877,0.42105263157894735,0.039473684210526314,0.045454545454545456
117,RBED11,Outros,149.49,0.01483926012068514,0.036818851251840944,0.36708860759493667,0.3656716417910447,0.4296875,0.45038167938931295,0.40647482014388486,0.6506734006734007,0.649748322147651,0.7117860680092439,0.06214331143252824,0.04695500877947681,0.5263157894736842,0.0,0.11363636363636363
118,RBFF11,Títulos e Val. Mob.,89.8,0.005761124517442466,0.023932253313696614,0.46202531645569617,1.0,0.84375,0.5801526717557252,0.5611510791366907,0.5614478114478115,0.5662751677852349,0.6540112248266756,0.0004464817090007843,0.033042176670579314,0.3684210526315789,0.039473684210526314,0.0
119,RBGS11,Shoppings,51.0,0.009891901480828634,0.0195139911634757,0.550632911392405,0.47014925373134325,0.44531249999999994,0.3740458015267175,0.5107913669064749,0.5315656565656566,0.5415268456375839,0.6259491581379993,0.014988130925005718,0.02659749696956128,0.09473684210526316,0.14958448753462605,0.022727272727272728
120,RBIV11,Títulos e Val. Mob.,90.4,0.02482408296469833,0.010677466863033872,0.18354430379746833,0.0,0.0,0.0,0.18345323741007197,0.7074915824915825,0.6946308724832214,0.7362165731264444,0.01651648242020609,0.031129562049632027,0.42105263157894735,0.039473684210526314,0.0
