,Códigodo fundo,Setor,Preço Atual,Liquidez Diária,Dividendo,DividendYield,DY (3M)Média,DY (6M)Média,DY (12M)Média,DY Ano,Variação Preço,Rentab.Período,Rentab.Acumulada,PatrimônioLíq.,VPA,P/VPA,VacânciaFísica,QuantidadeAtivos
105,NEWU11,Lajes Corporativas,46.9,0.0009000047368670362,0.0,0.0,0.0,0.08490566037735849,1.0,0.0665938864628821,0.550186799501868,0.5434194341943419,0.13310638297872335,0.012864637762283923,0.021137490915118518,0.3515625,0.45631067961165045,0.046875
109,ONEF11,Lajes Corporativas,150.99,0.007200037894936289,0.025139664804469275,0.22340425531914895,0.25609756097560976,0.40566037735849053,0.2877697841726619,0.3602620087336244,0.6826899128268992,0.6848708487084871,0.5462127659574467,0.03702758775489039,0.04829650503015543,0.5859375,0.11111111111111112,0.015625
110,OUCY11,Títulos e Val. Mob.,82.94,0.005281606745298659,0.021947326416600164,0.3510638297872341,0.39634146341463417,0.6132075471698113,0.45323741007194246,0.5633187772925764,0.6037359900373599,0.61230012300123,0.4168510638297872,0.021057354663883213,0.03035944253892155,0.484375,0.05231930960086299,0.0
111,OUFF11,Títulos e Val. Mob.,83.14,0.026171190374686182,0.017158818834796488,0.26595744680851063,0.3719512195121951,0.6509433962264151,0.4676258992805756,0.6080786026200874,0.4189290161892902,0.42509225092250924,0.4250212765957447,0.04254245656385202,0.027369400844097058,0.5546875,0.05231930960086299,0.0
112,OUJP11,Títulos e Val. Mob.,101.73,0.05090947847093932,0.01835594573024741,0.23404255319148937,0.29878048780487804,0.5283018867924528,0.43165467625899284,0.519650655021834,0.7008717310087174,0.7033210332103321,0.6042553191489362,0.06164483575920632,0.031411376184222274,0.6015625,0.05231930960086299,0.0
113,OULG11,Outros,92.8,0.073468807730567,0.024341580207501996,0.34574468085106386,0.4024390243902439,0.6320754716981132,0.4676258992805756,0.5393013100436681,0.6129514321295143,0.6214022140221402,0.5242553191489361,0.06376560338013651,0.029843038749410283,0.5703125,0.0,0.03125
115,PATC11,Lajes Corporativas,90.3,0.03777651461323481,0.01157222665602554,0.17553191489361705,0.18902439024390244,0.29245283018867924,0.2302158273381295,0.27510917030567683,0.6278953922789539,0.6282902829028291,0.3926808510638297,0.09240522451231857,0.030732400831346346,0.53125,0.0,0.078125
116,PLCR11,Híbrido,83.25,0.18055752925015395,0.01636073423782921,0.26595744680851063,0.24390243902439027,0.3584905660377358,0.0,0.31004366812227074,0.6239103362391033,0.6285362853628537,0.4442553191489361,0.053874239231999535,0.029744220740306273,0.5,0.05231930960086299,0.0
117,PLRI11,Títulos e Val. Mob.,40.5,0.0007223722230117,0.007581803671189147,0.23404255319148937,0.3048780487804878,0.4811320754716981,0.3597122302158274,0.4017467248908297,1.0,1.0,0.3562553191489361,0.0141655233020551,0.017835056804416848,0.359375,0.05231930960086299,0.0
118,PORD11,Títulos e Val. Mob.,99.6,0.006998721045900241,0.026336791699920193,0.3510638297872341,0.5060975609756098,0.7075471698113207,0.748201438848921,0.6408296943231441,0.6846824408468244,0.6927429274292743,0.6624680851063829,0.0526128537912292,0.03111173447919722,0.59375,0.05231930960086299,0.0
120,PRSV11,Lajes Corporativas,384.98,5.9210837951778695e-05,0.07661612130885874,0.2819148936170213,0.22560975609756098,0.4811320754716981,0.3597122302158274,0.4410480349344978,0.7417185554171856,0.7461254612546125,0.3977872340425532,0.01819045811819264,0.11521223558213368,0.6484375,0.20377562028047466,0.03125
121,QAGR11,Outros,83.74,0.16254559234522287,0.011971268954509178,0.18617021276595744,0.22560975609756098,0.32075471698113206,0.0,0.23034934497816592,0.764881693648817,0.7645756457564575,0.4668936170212766,0.13037227675455193,0.02979203590600176,0.5,0.05231930960086299,0.171875
122,RBBV11,Títulos e Val. Mob.,91.31,0.0009592155748188149,0.010774142059058262,0.15425531914893617,0.06097560975609757,0.18867924528301888,0.23741007194244607,0.27620087336244536,0.6508094645080946,0.6499384993849938,0.6364255319148936,0.03296021952594915,0.031006541114667146,0.53125,0.05231930960086299,0.015625
124,RBCO11,Lajes Corporativas,85.6,0.029806735824925393,0.015961691939345574,0.2553191489361702,0.2682926829268293,0.4811320754716981,0.38848920863309355,0.527292576419214,0.5372353673723537,0.5419434194341944,0.009702127659574473,0.10377404284104613,0.03174927002180372,0.4765625,0.2912621359223301,0.046875
126,RBED11,Outros,162.87,0.06270427739093364,0.03990422984836393,0.31382978723404253,0.3597560975609756,0.5943396226415094,0.4244604316546763,0.5338427947598253,0.7374844333748444,0.743419434194342,0.6578723404255319,0.07130435840885,0.04676004437247377,0.671875,0.0,0.078125
127,RBFF11,Títulos e Val. Mob.,74.44,0.08141490218369571,0.021947326416600164,0.4095744680851064,0.4329268292682927,0.5377358490566037,0.5971223021582734,0.546943231441048,0.7980074719800747,0.8081180811808119,0.33446808510638293,0.05694269262248029,0.024025526923125966,0.5625,0.05231930960086299,0.0
128,RBGS11,Shoppings,38.9,0.0006394770498792099,0.0019952114924181967,0.06382978723404255,0.024390243902439025,0.24528301886792453,0.2733812949640288,0.16812227074235808,0.7828144458281445,0.7763837638376384,0.067063829787234,0.024301488609558455,0.02676055440090785,0.171875,0.14563106796116504,0.015625
129,RBIV11,Títulos e Val. Mob.,81.45,0.019717209037942305,0.019154030327214685,0.30851063829787234,0.3475609756097561,0.4811320754716981,0.0,0.39082969432314413,0.735491905354919,0.7412054120541205,0.4241702127659574,0.02608223735770437,0.030257436852104507,0.46875,0.05231930960086299,0.0
131,RBRF11,Títulos e Val. Mob.,96.55,0.38489413102174225,0.023942537909018357,0.324468085106383,0.32926829268292684,0.5377358490566037,0.4244604316546763,0.5010917030567685,0.5033623910336239,0.5114391143911439,0.35251063829787227,0.2368337440268715,0.029568898466089486,0.609375,0.05231930960086299,0.0
132,RBRL11,Logística,113.4,0.2410946899720525,0.030327214684756586,0.3510638297872341,0.4329268292682927,0.0,0.0,0.39301310043668125,0.5417185554171856,0.5507995079950799,0.9937021276595744,0.08768699271384539,0.03162495059099545,0.6875,0.0,0.078125
133,RBRP11,Outros,94.0,0.3735848609729525,0.022346368715083803,0.3297872340425532,0.35365853658536583,0.5094339622641509,0.3309352517985612,0.4737991266375546,0.7521793275217933,0.7586715867158672,0.7382127659574468,0.1987107638436326,0.02659160748211713,0.671875,0.0970873786407767,0.1875
134,RBRR11,Títulos e Val. Mob.,99.81,0.18951020794846288,0.019952114924181964,0.26595744680851063,0.3170731707317073,0.5094339622641509,0.3956834532374101,0.482532751091703,0.7374844333748444,0.7412054120541205,0.6355744680851063,0.19615593604098447,0.03035944253892155,0.6171875,0.05231930960086299,0.0
135,RBRY11,Títulos e Val. Mob.,101.3,0.023719861683482543,0.023942537909018357,0.30851063829787234,0.3719512195121951,0.5943396226415094,0.45323741007194246,0.5665938864628821,0.7514321295143213,0.7571955719557196,0.6032340425531915,0.054276292460750344,0.03240593163068841,0.578125,0.05231930960086299,0.0
137,RBVO11,Outros,21.45,0.0013263227701198427,0.005985634477254589,0.3776595744680851,0.34146341463414637,0.42452830188679247,0.34532374100719426,0.3962882096069869,0.5476961394769614,0.5576875768757688,0.13480851063829785,0.00311858710472923,0.00854935162635317,0.3828125,0.05231930960086299,0.0
138,RCRB11,Lajes Corporativas,172.9,0.03487518355359765,0.03391859537110934,0.2712765957446809,0.36585365853658536,0.4716981132075471,0.30935251798561153,0.3602620087336244,0.48443337484433374,0.4902829028290283,0.021446808510638266,0.15813165588009742,0.0620736481058819,0.5,0.0,0.15625
139,RDPD11,Títulos e Val. Mob.,81.25,0.0006986878878309886,0.012370311252992818,0.19680851063829788,0.29878048780487804,0.4339622641509434,0.3381294964028777,0.4104803493449781,0.7026151930261519,0.7035670356703567,0.6222978723404254,0.027392385318777027,0.03013630509900927,0.46875,0.05231930960086299,0.0
140,RECR11,Títulos e Val. Mob.,102.0,0.19241153900810004,0.035913806863527534,0.4574468085106383,0.4573170731707317,0.7075471698113207,0.525179856115108,0.7063318777292577,0.7514321295143213,0.764329643296433,0.7380425531914894,0.18987577876376785,0.030101240644165916,0.640625,0.05231930960086299,0.0
141,RECT11,Híbrido,96.5,0.31561745061816115,0.02873104549082203,0.3829787234042553,0.48170731707317077,0.7735849056603773,0.6258992805755396,0.7117903930131004,0.7287671232876712,0.7380073800738007,0.7162553191489361,0.18047822116167753,0.02974103306259324,0.6015625,0.10463861920172599,0.109375
142,RFOF11,Títulos e Val. Mob.,82.5,0.04908578466202454,0.01675977653631285,0.2765957446808511,0.24390243902439027,0.0,0.0,0.1943231441048035,0.8779576587795767,0.8811808118081181,0.6536170212765957,0.026784954841383532,0.02947008045698548,0.5,0.05231930960086299,0.0
143,RNDP11,Títulos e Val. Mob.,780.0,0.00010657950831320165,0.12450119712689546,0.18085106382978725,0.20731707317073172,0.3584905660377358,0.302158273381295,0.3286026200873362,0.6557907845579078,0.6563345633456334,0.5758297872340425,0.030469135679535894,0.3443903247606054,0.3828125,0.05231930960086299,0.0
144,RNGO11,Lajes Corporativas,70.77,0.1157690303633177,0.01675977653631285,0.30851063829787234,0.3719512195121951,0.5566037735849056,0.3956834532374101,0.48908296943231444,0.7387297633872977,0.7444034440344404,0.19182978723404248,0.0732496042688448,0.03177795912122101,0.359375,0.21898597626752966,0.046875
145,RVBI11,Títulos e Val. Mob.,89.21,0.1510350054473971,0.02314445331205108,0.3510638297872341,0.3780487804878049,0.0,0.0,0.3231441048034934,0.9449564134495642,0.9515375153751537,0.5206808510638298,0.035968238320100064,0.02934576102617721,0.5546875,0.05231930960086299,0.0
146,SADI11,Títulos e Val. Mob.,87.24,0.32274643550755533,0.008379888268156424,0.13297872340425532,0.18292682926829268,0.32075471698113206,0.23741007194244607,0.2980349344978166,0.9668742216687423,0.9621156211562116,0.4417021276595744,0.08536471435300035,0.031083045379779926,0.5,0.05231930960086299,0.0
147,SARE11,Híbrido,100.99,0.0945004973710388,0.009976057462090982,0.13297872340425532,0.17073170731707318,0.27358490566037735,0.0,0.2412663755458515,0.8057285180572853,0.8022140221402214,0.6120851063829787,0.09646797497899161,0.030984227370675917,0.609375,0.0,0.03125
148,SCPF11,Shoppings,9.0,0.03716072189853631,0.0007980845969672786,0.13829787234042554,0.21951219512195122,0.4339622641509434,0.36690647482014394,0.20305676855895197,0.6179327521793275,0.6167281672816728,0.12646808510638297,0.012026988676927166,0.0027350274777818862,0.4296875,0.2815533980582524,0.015625
149,SDIL11,Logística,101.74,0.05463976126190138,0.021947326416600164,0.2872340425531915,0.2865853658536585,0.4433962264150943,0.3381294964028777,0.40720524017467247,0.5902864259028643,0.5958179581795818,0.49208510638297864,0.1225136614942295,0.029588024532367682,0.6484375,0.0442286947141316,0.046875
150,SHPH11,Shoppings,897.0,0.0003078963573492492,0.07382282521947327,0.10638297872340427,0.14634146341463414,0.11320754716981131,0.18705035971223025,0.1779475982532751,0.6224159402241594,0.619680196801968,0.5395744680851063,0.12832112512008148,0.24935927677968048,0.7109375,0.09061488673139159,0.015625
151,SPTW11,Lajes Corporativas,89.97,0.06702666856141348,0.029928172386272947,0.4787234042553192,0.6036585365853658,0.830188679245283,0.6187050359712231,0.759825327510917,0.9785803237858033,0.9916359163591637,0.699063829787234,0.035860876468063144,0.023247733561146035,0.75,0.0,0.015625
152,TEPP11,Lajes Corporativas,93.0,0.016294822604329497,0.019952114924181964,0.2872340425531915,0.3353658536585366,0.5188679245283019,0.0,0.47925764192139736,0.7397260273972602,0.7441574415744158,0.5038297872340425,0.09332611706201871,0.029811161972279957,0.5703125,0.1186623516720604,0.046875
153,TGAR11,Outros,130.61,0.36165979820946426,0.043495610534716685,0.4308510638297873,0.5304878048780488,0.820754716981132,0.5467625899280576,0.6692139737991266,0.7606475716064757,0.7722017220172203,0.716595744680851,0.11780745535521847,0.0394762007981945,0.625,0.05231930960086299,0.0
154,THRA11,Lajes Corporativas,132.04,0.0014329022784330444,0.014365522745411015,0.13829787234042554,0.23170731707317074,0.3962264150943396,0.302158273381295,0.36572052401746724,0.614694894146949,0.613530135301353,0.5703829787234043,0.046172607184617055,0.03683680365180359,0.6875,0.10582524271844661,0.015625
155,TORD11,Outros,10.66,0.36257164511392165,0.004389465283320032,0.547872340425532,0.5487804878048781,0.0,0.0,0.5131004366812227,0.6276463262764632,0.6450184501845019,0.8522553191489362,0.010201933186859581,0.0022409374322618484,0.65625,0.05231930960086299,0.0
156,TRNT11,Lajes Corporativas,181.12,0.01489744682866752,0.017956903431763767,0.1276595744680851,0.1524390243902439,0.22641509433962262,0.20863309352517986,0.21724890829694324,0.7561643835616438,0.7530135301353014,0.3075744680851063,0.23554592370842703,0.06990258456908972,0.4609375,0.4250269687162891,0.015625
157,TRXF11,Outros,101.4,0.6405902136327033,0.013567438148443736,0.17553191489361705,0.32926829268292684,0.5849056603773585,0.0,0.5338427947598253,0.5716064757160647,0.5726937269372694,0.5329361702127658,0.11166429831469821,0.030027924056766166,0.6328125,0.0,0.5
158,VCJR11,Títulos e Val. Mob.,102.75,0.05904504760551371,0.024341580207501996,0.324468085106383,0.3170731707317073,0.42452830188679247,0.0,0.3558951965065502,0.6273972602739726,0.6346863468634687,0.6071489361702127,0.15819187342748678,0.03135718566310072,0.609375,0.05231930960086299,0.0
159,VGIP11,Outros,99.31,0.025283027805409503,0.029928172386272947,0.398936170212766,0.4329268292682927,0.0,0.0,0.44323144104803486,0.6632627646326277,0.6738007380073802,1.0,0.04190529315731612,0.029562523110663423,0.6328125,0.05231930960086299,0.0
160,VGIR11,Títulos e Val. Mob.,85.87,0.12315854293969969,0.01636073423782921,0.26063829787234044,0.3231707317073171,0.5283018867924528,0.4172661870503597,0.48908296943231444,0.6816936488169365,0.6853628536285363,0.3724255319148936,0.11700658895421898,0.029935481403088222,0.515625,0.05231930960086299,0.0
161,VIFI11,Títulos e Val. Mob.,96.0,0.05276869878262517,0.025937749401436554,0.3510638297872341,0.0,0.0,0.0,0.21943231441048033,0.6291407222914072,0.6376383763837639,0.6786382978723404,0.075941530567142,0.031322121208257364,0.5625,0.05231930960086299,0.0
162,VILG11,Logística,129.59,1.0,0.023942537909018357,0.25,0.2926829268292683,0.45283018867924524,0.3597122302158274,0.4268558951965066,0.7534246575342466,0.7562115621156211,0.5974468085106382,0.3276874064554581,0.03506445484335752,0.71875,0.0,0.15625
163,VINO11,Lajes Corporativas,58.9,0.5364028231727536,0.013966480446927373,0.3191489361702128,0.3902439024390244,0.6226415094339622,0.0,0.5556768558951964,0.6537982565379826,0.6605166051660516,0.5346382978723404,0.16176230622014098,0.01836421130478024,0.578125,0.05285868392664509,0.109375
164,VISC11,Shoppings,110.11,0.22354459760314527,0.005985634477254589,0.07446808510638299,0.10365853658536586,0.20754716981132074,0.2733812949640288,0.2467248908296943,0.7920298879202988,0.7859778597785978,0.3540425531914893,0.4681336687017585,0.0378090453542785,0.53125,0.0819848975188781,0.21875
165,VLOL11,Lajes Corporativas,104.87,0.01768035621240112,0.019553072625698324,0.2553191489361702,0.27439024390243905,0.4150943396226415,0.30935251798561153,0.37336244541484714,0.6019925280199253,0.606150061500615,0.5065531914893616,0.04275173798264546,0.027975059609573236,0.7265625,0.08629989212513484,0.015625
166,VOTS11,Títulos e Val. Mob.,81.15,1.1842167590355738e-05,0.012370311252992818,0.2021276595744681,0.2378048780487805,0.38679245283018865,0.3309352517985612,0.36572052401746724,0.7130759651307597,0.7138991389913899,0.4725106382978723,0.02082040734938847,0.03017136955385263,0.46875,0.05231930960086299,0.0
167,VRTA11,Títulos e Val. Mob.,103.99,0.26836720193264174,0.020351157222665603,0.26063829787234044,0.3902439024390244,0.6132075471698113,0.4388489208633094,0.5600436681222707,0.4948941469489414,0.5001230012300123,0.39421276595744675,0.27629411723342084,0.03174927002180372,0.609375,0.05231930960086299,0.0
168,VSHO11,Shoppings,87.7,0.00026052768698782625,0.0,0.0,0.2378048780487805,0.45283018867924524,0.38848920863309355,0.12882096069868995,0.0,0.0,0.19778723404255316,0.054735777097792725,0.03037856860519974,0.515625,0.061165048543689315,0.046875
169,VTLT11,Logística,117.63,0.02100800530529108,0.02873104549082203,0.3351063829787234,0.25609756097560976,0.5188679245283019,0.4244604316546763,0.4978165938864628,0.6737235367372354,0.6811808118081181,0.7046808510638297,0.05712179078745522,0.03146875438305686,0.7265625,0.0,0.015625
170,VVPR11,Híbrido,99.9,0.006927668040358107,0.019553072625698324,0.2553191489361702,0.3353658536585366,0.5566037735849056,0.0,0.4596069868995633,0.624159402241594,0.6282902829028291,0.6597446808510637,0.050442562218863264,0.031121297512336315,0.59375,0.0,0.0625
171,WPLZ11,Shoppings,76.66,0.0025342238643361282,0.0019952114924181967,0.031914893617021274,0.07317073170731707,0.330188679245283,0.302158273381295,0.23253275109170304,0.6341220423412204,0.6280442804428044,0.25889361702127656,0.024724528465367362,0.028800668137248655,0.4609375,0.1262135922330097,0.015625
172,WTSP11B,Híbrido,52.0,0.0,0.0051875498802873106,0.13297872340425532,0.17073170731707318,0.36792452830188677,0.0,0.351528384279476,0.5738480697384807,0.5726937269372694,0.3089361702127659,0.023438267661510564,0.0281185051066597,0.265625,0.05231930960086299,0.0
173,XPCI11,Outros,89.98,0.17796409454786605,0.023942537909018357,0.3670212765957447,0.4024390243902439,0.6320754716981132,0.0,0.5764192139737991,0.7728518057285181,0.7810578105781059,0.46399999999999997,0.17725632886581463,0.03003429941219223,0.546875,0.05231930960086299,0.0
175,XPHT11,Hotel,94.0,0.0008052673961441903,0.013567438148443736,0.21276595744680854,0.21341463414634146,0.3490566037735849,0.0,0.1146288209606987,0.19576587795765876,0.20147601476014756,0.3838297872340425,0.126973428877252,0.03894385862011807,0.40625,1.0,0.078125
176,XPIN11,Outros,114.74,0.17660224527497514,0.024740622505985636,0.2872340425531915,0.3231707317073171,0.5,0.38848920863309355,0.48362445414847155,0.6338729763387297,0.6391143911439114,0.5365106382978723,0.19667360669451464,0.03443967001160315,0.625,0.09600862998921252,0.078125
177,XPLG11,Logística,129.5,0.5457818199043153,0.02314445331205108,0.2446808510638298,0.27439024390243905,0.45283018867924524,0.3525179856115108,0.4170305676855895,0.6660024906600249,0.6691266912669127,0.6241702127659573,0.7143476638910153,0.034063524041465315,0.7421875,0.10787486515641855,0.203125
178,XPML11,Shoppings,105.99,0.45102079484628865,0.007182761372705507,0.08510638297872342,0.12195121951219513,0.1320754716981132,0.1798561151079137,0.1331877729257642,0.6485678704856787,0.6445264452644527,0.321531914893617,0.5474983025959348,0.03457036479783748,0.5625,0.045307443365695796,0.203125
179,XPPR11,Outros,84.2,0.1444507602671593,0.02873104549082203,0.4095744680851064,0.5121951219512195,0.7547169811320755,0.0,0.6320960698689956,0.7763387297633872,0.7867158671586716,0.5281702127659574,0.1267007529816156,0.030215997041835085,0.4921875,0.17259978425026967,0.0625
180,XPSF11,Outros,96.38,0.08966889299417366,0.027932960893854747,0.3776595744680851,0.4634146341463415,0.7169811320754716,0.0,0.5731441048034934,0.7123287671232876,0.7215252152521525,0.7586382978723404,0.08994290424017884,0.031070294668927793,0.5703125,0.05231930960086299,0.0
