,Códigodo fundo,Setor,Preço Atual,Liquidez Diária,Dividendo,DividendYield,DY (3M)Média,DY (6M)Média,DY (12M)Média,DY Ano,Variação Preço,Rentab.Período,Rentab.Acumulada,PatrimônioLíq.,VPA,P/VPA,VacânciaFísica,QuantidadeAtivos
112,MFII11,Híbrido,134.42,0.06831954808658079,0.07570543702684103,0.5,0.6106870229007634,0.5984848484848485,0.5827338129496403,0.8128973660308809,0.8805047643574555,0.8877344145970604,0.7711141678129299,0.0784473718517166,0.03827778554275041,0.656,0.06864988558352403,0.140625
113,PATC11,Lajes Corporativas,85.78,0.05371190519525167,0.02064693737095664,0.22151898734177214,0.2595419847328244,0.24242424242424243,0.2302158273381295,0.32152588555858314,0.7200618078805048,0.717181956411556,0.3832187070151307,0.08806566472462031,0.030660347390757427,0.472,0.0,0.078125
114,BCIA11,Títulos e Val. Mob.,115.07,0.049984158762900494,0.04129387474191328,0.3291139240506329,0.38167938931297707,0.3787878787878788,0.4244604316546763,0.4904632152588556,0.7051249034251867,0.7067916877850988,0.0,0.11072216461999622,0.03603829684502103,0.576,0.06864988558352403,0.0
115,RBVO11,Outros,25.0,0.015504189501641423,0.01032346868547832,0.36075949367088606,0.43511450381679384,0.43181818181818177,0.3597122302158274,0.48501362397820164,1.0,1.0,0.4376891334250344,0.0022200045655547873,0.009059605341736445,0.424,0.06864988558352403,0.0
116,QMFF11,Títulos e Val. Mob.,97.99,0.0006066856761511861,0.051617343427391604,0.4873417721518987,0.0,0.0,0.0,0.20617620345140783,0.6603141900592326,0.6687785098834262,0.5914718019257221,0.0018786907017068533,0.030634934753052692,0.576,0.06864988558352403,0.0
117,HUSC11,Outros,149.9,0.00020222855871706203,0.05024088093599449,0.310126582278481,0.36641221374045796,0.3636363636363636,0.18705035971223025,0.26067211625794734,0.7246973989183622,0.725544855549924,0.8049518569463548,0.018570930740962263,0.030650817651618152,0.992,0.06864988558352403,0.0
118,SDIL11,Logística,99.59,0.07690077992814146,0.04129387474191328,0.37974683544303794,0.4427480916030534,0.3939393939393939,0.3525179856115108,0.49591280653950953,0.701776976564512,0.7055245818550431,0.4559834938101789,0.11693296840371575,0.029481836317200544,0.616,0.06979405034324943,0.046875
120,HLOG11,Logística,117.4,0.002103177010657445,0.04335856847900895,0.34177215189873417,0.4122137404580153,0.3939393939393939,0.0,0.48047229791099,0.730105588462529,0.7321338063862138,0.7823933975240716,0.047444633156117355,0.034754958640932136,0.624,0.0,0.03125
121,HGRE11,Lajes Corporativas,148.55,0.23369532245343688,0.04473503097040606,0.2721518987341772,0.3282442748091603,0.32575757575757575,0.30935251798561153,0.41598546775658496,0.700746845222766,0.7004561581348201,0.322971114167813,0.4664363548546496,0.051908489091625265,0.496,0.25938215102974826,0.328125
122,HGCR11,Títulos e Val. Mob.,98.7,0.183299965621145,0.035788024776324846,0.3291139240506329,0.38167938931297707,0.3636363636363636,0.36690647482014394,0.5168029064486831,0.7066701004378059,0.7083122149011657,0.47785419532324624,0.3381855896489243,0.032604414175169315,0.536,0.06864988558352403,0.0
124,HGPO11,Lajes Corporativas,217.02,0.012524688736543374,0.06469373709566414,0.2721518987341772,0.32061068702290074,0.32575757575757575,0.30935251798561153,0.43142597638510444,0.645119752768478,0.6452103395843892,0.6579092159559835,0.08558071482536432,0.06380478011715227,0.64,0.0,0.03125
125,HGRU11,Híbrido,125.35,1.0,0.046799724707501725,0.33544303797468356,0.40458015267175573,0.4015151515151515,0.3956834532374101,0.547683923705722,0.7635848570692764,0.7650785605676634,0.6513067400275103,0.35238336589511354,0.03355421150938362,0.704,0.0,0.234375
126,HGFF11,Títulos e Val. Mob.,91.89,0.10568464478553662,0.037852718513420515,0.3734177215189873,0.4427480916030534,0.43181818181818177,0.43165467625899284,0.5649409627611263,0.7388617048673707,0.7422706538266599,0.4423658872077029,0.07137917115970947,0.030323629941169748,0.528,0.06864988558352403,0.0
127,VRTA11,Títulos e Val. Mob.,109.42,0.18504587217806898,0.05437026841018583,0.45569620253164556,0.48854961832061067,0.48484848484848486,0.45323741007194246,0.6421435059037239,0.8684007210919392,0.8735428281804358,0.4656121045392022,0.26379900002959034,0.031489434695874265,0.64,0.06864988558352403,0.0
128,OUJP11,Títulos e Val. Mob.,102.79,0.027725535400109202,0.04611149346180317,0.4113924050632911,0.4274809160305344,0.4015151515151515,0.4244604316546763,0.584014532243415,0.7635848570692764,0.7678661936137862,0.5408528198074277,0.05911171671221851,0.031708618696077565,0.584,0.06864988558352403,0.0
129,PLCR11,Híbrido,83.49,0.07057102604029741,0.04611149346180317,0.5,0.48854961832061067,0.3939393939393939,0.2949640287769784,0.43324250681198906,0.8024723152201906,0.8104409528636594,0.4932599724896836,0.0510530450202964,0.029751845592813304,0.472,0.06864988558352403,0.0
130,PATL11,Híbrido,92.26,0.08716050880705373,0.0364762560220234,0.36075949367088606,0.4122137404580153,0.0,0.0,0.1553133514986376,0.6708730363121298,0.6741003547896605,0.5348005502063274,0.1238401968499764,0.029818553766788224,0.544,0.08009153318077802,0.03125
131,XPLG11,Logística,126.43,0.4333758013306639,0.03991741225051617,0.2848101265822785,0.33587786259541985,0.3409090909090909,0.3309352517985612,0.4677565849227975,0.700746845222766,0.7009630005068423,0.5991746905089409,0.5902975570284383,0.033871869480692755,0.704,0.11441647597254004,0.203125
132,BCRI11,Títulos e Val. Mob.,108.15,0.19053974802321583,0.08189951823812801,0.6962025316455697,0.6946564885496184,0.6136363636363636,0.5539568345323741,0.7938237965485923,0.7331959824877672,0.7496198682209833,0.5504814305364512,0.0964881546732539,0.03243923203008856,0.608,0.06864988558352403,0.0
133,KNHY11,Títulos e Val. Mob.,111.12,0.059616979109789886,0.07157604955264969,0.5822784810126582,0.5725190839694656,0.4469696969696969,0.4388489208633094,0.59763851044505,0.7996394540303889,0.8109477952356817,0.6364511691884457,0.2892002717828578,0.032289932783573276,0.632,0.06864988558352403,0.0
135,VCJR11,Títulos e Val. Mob.,102.5,0.02444269179693556,0.06331727460426705,0.569620253164557,0.6030534351145038,0.49242424242424243,0.3381294964028777,0.5104450499545867,0.6631470512490343,0.6748606183476938,0.6079779917469051,0.14755579980278768,0.03046022286883267,0.616,0.06864988558352403,0.0
136,VOTS11,Títulos e Val. Mob.,81.89,8.76323754440602e-05,0.021335168616655197,0.2468354430379747,0.29770992366412213,0.29545454545454547,0.3165467625899281,0.40962761126248864,0.7195467422096318,0.7179422199695895,0.43246217331499315,0.019099636447015695,0.030158447796088995,0.456,0.06864988558352403,0.0
137,RNDP11,Títulos e Val. Mob.,789.0,6.740951957235401e-06,0.2147281486579491,0.2468354430379747,0.29770992366412213,0.2803030303030303,0.2877697841726619,0.3805631244323343,0.7496780839557043,0.7478459199189053,0.3675378266850069,0.02378589154090893,0.29167037267633195,0.472,0.06864988558352403,0.0
138,JSRE11,Híbrido,95.29,0.21995726236459112,0.0364762560220234,0.34810126582278483,0.4122137404580153,0.3939393939393939,0.3309352517985612,0.4659400544959128,0.6907030646407417,0.6933603649265079,0.41870701513067404,0.6048637613870316,0.03471048652494886,0.464,0.02997711670480549,0.0625
140,BBFI11B,Lajes Corporativas,2189.0,0.004617552090706249,1.0,0.3924050632911392,0.6259541984732824,0.7045454545454546,0.6762589928057554,0.9518619436875568,0.5583311872263714,0.5641155600608211,0.44071526822558466,0.1047015327925323,1.0,0.336,0.8260869565217391,0.03125
141,VILG11,Logística,124.3,0.25310926409027484,0.04129387474191328,0.30379746835443033,0.3053435114503817,0.3333333333333333,0.3309352517985612,0.4641235240690282,0.679886685552408,0.6809427268119614,0.5387895460797799,0.31401114171481165,0.03488837498888197,0.664,0.0,0.171875
142,JPPA11,Títulos e Val. Mob.,99.5,0.0001280780871874726,0.04473503097040606,0.4113924050632911,0.4809160305343511,0.0,0.0,0.27974568574023617,0.673963430337368,0.6794221996958946,0.6239339752407154,0.013866377910236672,0.031117774869442578,0.576,0.06864988558352403,0.0
143,CTXT11,Lajes Corporativas,48.98,0.00949800130774468,0.024088093599449415,0.4493670886075949,0.5801526717557252,0.5757575757575757,0.5323741007194245,0.7475022706630337,0.7664177182590781,0.7724277749619868,0.47785419532324624,0.033892218185664964,0.015949606739431518,0.52,0.09839816933638443,0.015625
144,RNGO11,Lajes Corporativas,71.3,0.02388993373644226,0.028905712319339298,0.3734177215189873,0.45038167938931295,0.45454545454545453,0.40287769784172667,0.5676657584014533,0.750450682462014,0.7536746071971617,0.22585969738651995,0.06954792081000889,0.03168002947865974,0.336,0.2322654462242563,0.046875
145,RBIV11,Títulos e Val. Mob.,84.34,0.004273763540887244,0.03509979353062629,0.38607594936708856,0.47328244274809156,0.4469696969696969,0.0,0.4940962761126249,0.729590522791656,0.7334009123162697,0.45680880330123796,0.02420641005020914,0.030275981245473375,0.472,0.06864988558352403,0.0
146,PLRI11,Títulos e Val. Mob.,41.34,0.0027368264946375726,0.014452856159669649,0.3164556962025316,0.43511450381679384,0.4015151515151515,0.34532374100719426,0.4895549500454132,0.7553438063353078,0.7559553978712621,0.3349381017881706,0.0125938353621904,0.01772849137876266,0.344,0.06864988558352403,0.0
149,AIEC11,Lajes Corporativas,94.61,0.00882390611202114,0.03922918100481762,0.37974683544303794,0.0,0.0,0.0,0.10445049954586738,0.6551635333505023,0.6594019260010137,0.5635488308115544,0.11934457949075901,0.029745492433387123,0.568,0.06864988558352403,0.03125
150,SPTW11,Lajes Corporativas,85.45,0.040398525079711756,0.04817618719889883,0.5063291139240507,0.6259541984732824,0.6818181818181818,0.5971223021582734,0.8555858310626703,0.6914756631470513,0.7002027369488089,0.742503438789546,0.0336188485834738,0.02323668060126301,0.68,0.0,0.015625
151,GTWR11,Lajes Corporativas,115.5,0.14176221966066047,0.047487955953200274,0.36708860759493667,0.45038167938931295,0.4469696969696969,0.43165467625899284,0.5958219800181653,0.7522534123100696,0.7551951343132286,0.7214580467675379,0.3039807788636194,0.03017115411494136,0.728,0.0,0.015625
152,FPAB11,Lajes Corporativas,310.0,9.437332740129561e-05,0.10667584308327599,0.30379746835443033,0.5114503816793893,0.4469696969696969,0.38848920863309355,0.5376930063578566,0.7262425959309812,0.7268119614799797,0.3922971114167813,0.07889237118557271,0.13060507490374962,0.384,0.32814645308924484,0.015625
153,VINO11,Lajes Corporativas,59.8,0.24746034635011158,0.024088093599449415,0.36708860759493667,0.45038167938931295,0.4621212121212121,0.0,0.6221616712079927,0.7592067988668556,0.7620375063355297,0.5638239339752407,0.19308408613569789,0.01784602482814704,0.592,0.05606407322654462,0.140625
155,PORD11,Títulos e Val. Mob.,102.0,0.016117616129749844,0.055746730901582935,0.5,0.6106870229007634,0.6136363636363636,0.6618705035971224,0.7520435967302452,0.8035024465619367,0.8112012164216927,0.6712517193947731,0.04990263698251049,0.031159070405712763,0.592,0.06864988558352403,0.0
156,IFIE11,Títulos e Val. Mob.,97.99,0.020175669208005554,0.02615278733654508,0.2468354430379747,0.0,0.0,0.0,0.07084468664850137,0.700746845222766,0.6991890522047643,0.5917469050894085,0.019892048410151072,0.028725810345484812,0.624,0.06864988558352403,0.0
157,LGCP11,Logística,102.0,0.03029383809581589,0.03716448726772196,0.33544303797468356,0.40458015267175573,0.3787878787878788,0.0,0.449591280653951,0.6755086273499872,0.6779016725798277,0.6221458046767538,0.04383281092280652,0.029475483157774363,0.64,0.011441647597254004,0.046875
158,LUGG11,Residencial,102.94,0.011169757393139058,0.03303509979353063,0.2911392405063291,0.33587786259541985,0.3333333333333333,0.0,0.4141689373297002,0.6976564511975277,0.6981753674607197,0.6235213204951857,0.02346701293710669,0.03358597730651453,0.544,0.13729977116704806,0.0625
159,FIGS11,Shoppings,62.83,0.02430113180583362,0.017205781142463867,0.25316455696202533,0.2213740458015267,0.15151515151515152,0.26618705035971224,0.21071752951861944,0.701261910893639,0.6999493157627977,0.29931224209078405,0.07084973287085478,0.030247392028055552,0.296,0.13157894736842105,0.03125
161,HMOC11,Shoppings,226.7,0.0,0.055058499655884385,0.22151898734177214,0.2137404580152672,0.12878787878787878,0.17266187050359713,0.21798365122615804,0.7246973989183622,0.7219969589457679,0.5056396148555709,0.021121235491141845,0.07289297467630652,0.568,0.038901601830663615,0.015625
163,SARE11,Híbrido,96.14,0.024395505133234914,0.013764624913971096,0.13291139240506328,0.16030534351145037,0.1818181818181818,0.0,0.2579473206176203,0.6973989183620912,0.6915864166244298,0.4584594222833563,0.09170290207452694,0.0308159997966989,0.552,0.0,0.03125
164,XPSF11,Outros,95.85,0.09152190472338503,0.055058499655884385,0.5253164556962024,0.5877862595419847,0.5757575757575757,0.0,0.6875567665758402,0.8060777749163018,0.81500253421186,0.681292984869326,0.08489474752331379,0.030707996086453793,0.552,0.06864988558352403,0.0
165,HFOF11,Títulos e Val. Mob.,102.97,0.15554746641320688,0.037852718513420515,0.33544303797468356,0.3893129770992366,0.42424242424242425,0.47482014388489213,0.6158038147138964,0.7517383466391966,0.7534211860111505,0.4711141678129298,0.48279763850627294,0.030364925477439932,0.624,0.06864988558352403,0.0
166,HSML11,Shoppings,93.0,0.20892232401059677,0.03234686854783207,0.3227848101265823,0.36641221374045796,0.2727272727272727,0.26618705035971224,0.3542234332425068,0.8480556270924543,0.8479472883933097,0.32008253094910594,0.4038287714552959,0.03043481023112794,0.536,0.05606407322654462,0.078125
167,HGBS11,Shoppings,208.63,0.07487849434097084,0.04129387474191328,0.18354430379746833,0.16030534351145037,0.12878787878787878,0.19424460431654678,0.2506811989100817,0.7409219675508627,0.7361885453623923,0.2562585969738652,0.5865080349551068,0.07084090418164954,0.52,0.08649885583524027,0.25
168,HGLG11,Logística,167.71,0.4109014675052411,0.05368203716448727,0.2974683544303797,0.3282442748091603,0.32575757575757575,0.30935251798561153,0.43505903723887374,0.7828998197270152,0.7823112012164217,0.4969738651994498,0.6725239704453936,0.04369067737385802,0.736,0.10183066361556063,0.21875
169,CBOP11,Lajes Corporativas,76.4,0.004219835925229361,0.033723331039229185,0.4050632911392405,0.4809160305343511,0.4621212121212121,0.4172661870503597,0.5776566757493189,0.6819469482359001,0.6867714140902179,0.40839064649243473,0.02968488687281214,0.026384671096936506,0.496,0.11864988558352402,0.015625
170,SADI11,Títulos e Val. Mob.,80.51,0.012935886805934734,0.01032346868547832,0.11392405063291139,0.1450381679389313,0.1893939393939394,0.22302158273381295,0.2997275204359673,0.6247746587689931,0.619361378611252,0.41306740027510314,0.08119901812551009,0.03097800536206656,0.424,0.06864988558352403,0.0
171,SHPH11,Shoppings,830.01,0.00046512568504924264,0.22711631108052305,0.25316455696202533,0.20610687022900764,0.1893939393939394,0.1654676258992806,0.22070844686648503,0.6391964975534381,0.6388748099341105,0.4034387895460798,0.12284555667407783,0.2490883216223428,0.624,0.09610983981693363,0.015625
172,HABT11,Títulos e Val. Mob.,119.71,0.13920065791691102,0.12732278045423262,0.9620253164556962,0.9007633587786259,0.75,0.6546762589928058,0.9200726612170754,0.8985320628380119,0.9252407501267105,0.8337001375515818,0.14263848840545182,0.03166732315980737,0.72,0.06864988558352403,0.0
173,RBED11,Outros,155.9,0.008668864217004725,0.06951135581555402,0.4050632911392405,0.4809160305343511,0.4621212121212121,0.4244604316546763,0.6148955495004541,0.6762812258562968,0.6814495691839838,0.5176066024759285,0.06766968596185559,0.046613130709902036,0.616,0.0,0.078125
175,MALL11,Shoppings,96.79,0.1696023512440427,0.03991741225051617,0.37974683544303794,0.3893129770992366,0.2727272727272727,0.2589928057553957,0.36966394187102636,0.9366469224826167,0.9381652306132793,0.39793672627235216,0.20709403921695987,0.032801362117380974,0.512,0.034324942791762014,0.109375
176,XPCI11,Outros,90.25,0.1419981529791637,0.04335856847900895,0.4367088607594936,0.5190839694656488,0.5075757575757576,0.0,0.6657584014532244,0.7674478496008241,0.7731880385200203,0.522971114167813,0.1638058568076236,0.029866202462484597,0.528,0.06864988558352403,0.0
177,ARRI11,Títulos e Val. Mob.,93.46,0.0011392208807727826,0.055058499655884385,0.5379746835443038,0.5954198473282443,0.5303030303030303,0.0,0.6012715712988193,0.8694308524336852,0.8783578307146477,0.5552957359009629,0.00747427359697564,0.02853203898298624,0.592,0.06864988558352403,0.0
178,BPFF11,Títulos e Val. Mob.,78.3,0.10951350549724632,0.034411562284927734,0.39873417721518983,0.46564885496183206,0.45454545454545453,0.4676258992805756,0.6021798365122616,0.6348184393510172,0.6398884946781551,0.19105914718019262,0.0974122217534208,0.026038423908209554,0.52,0.06864988558352403,0.0
179,KFOF11,Títulos e Val. Mob.,104.87,0.025447093638563636,0.034411562284927734,0.2974683544303797,0.3282442748091603,0.3712121212121212,0.3309352517985612,0.4686648501362398,0.5817666752510945,0.5838824125696908,0.422283356258597,0.121896108586555,0.03289983608848681,0.568,0.06864988558352403,0.0
180,TGAR11,Outros,134.55,0.16903611127963492,0.07708189951823814,0.5316455696202531,0.6183206106870229,0.6363636363636364,0.5683453237410072,0.7756584922797456,0.7380891063610611,0.747592498732894,0.6704264099037139,0.19018972588536442,0.03862085615176427,0.648,0.06864988558352403,0.0
181,KNCR11,Títulos e Val. Mob.,88.14,0.25132291182160743,0.02064693737095664,0.21518987341772153,0.22900763358778625,0.23484848484848483,0.26618705035971224,0.35603996366939145,0.6337883080092712,0.6317790167257983,0.4460797799174691,1.0,0.030326806520882835,0.504,0.06864988558352403,0.0
182,KNRI11,Híbrido,158.6,0.15020863246307645,0.04473503097040606,0.25949367088607594,0.3053435114503817,0.30303030303030304,0.2877697841726619,0.4041780199818347,0.7331959824877672,0.7318803852002027,0.49422283356258606,0.9591284756912133,0.04873826253796013,0.592,0.07620137299771167,0.296875
183,HOSI11,Híbrido,89.8,0.0005190533007071259,0.03509979353062629,0.36075949367088606,0.4809160305343511,0.24242424242424243,0.0,0.17166212534059944,0.8197270151944374,0.82159148504815,0.49078404401650627,0.01188924508985589,0.028617806635239707,0.56,0.06864988558352403,0.0
184,RDPD11,Títulos e Val. Mob.,81.0,0.019252158789864304,0.021335168616655197,0.24050632911392406,0.282442748091603,0.32575757575757575,0.3165467625899281,0.44323342415985467,0.6641771825907803,0.6629498226051698,0.5551581843191197,0.025437003828657566,0.030113975680105716,0.448,0.06864988558352403,0.0
185,RBFF11,Títulos e Val. Mob.,74.39,0.0552016555778007,0.037852718513420515,0.46202531645569617,0.5725190839694656,0.553030303030303,0.5827338129496403,0.6584922797456858,0.8465104300798353,0.8522554485554993,0.4181568088033013,0.05274710640521282,0.023465394340605586,0.56,0.06864988558352403,0.0
186,NEWL11,Híbrido,104.94,0.04198938974161931,0.06194081211286993,0.5379746835443038,0.6106870229007634,0.5151515151515151,0.0,0.5349682107175295,0.7174864795261396,0.7275722250380132,0.4818431911966988,0.02341095528186159,0.03528862403273148,0.52,0.0,0.015625
188,EURO11,Logística,209.05,0.0013414494394898447,0.051617343427391604,0.22151898734177214,0.2671755725190839,0.2727272727272727,0.2589928057553957,0.3669391462306994,0.7489054854493948,0.745818550430816,0.70646492434663,0.028717481901200038,0.09665061435051651,0.328,0.0,0.09375
189,BARI11,Títulos e Val. Mob.,111.4,0.04164560119180031,0.08809359944941501,0.7088607594936709,0.7862595419847328,0.6590909090909091,0.5395683453237411,0.7892824704813806,0.8591295390162246,0.8753167764825139,0.7942228335625859,0.05638800835192463,0.030946239564935644,0.672,0.06864988558352403,0.0
190,BRCO11,Logística,120.0,0.07396172487478682,0.037852718513420515,0.2911392405063291,0.3435114503816794,0.3333333333333333,0.0,0.452316076294278,0.6572237960339944,0.6581348200709579,0.5702888583218707,0.31201900055537013,0.029548544491175464,0.784,0.0,0.15625
191,AFCR11,Híbrido,106.0,0.011938225916263895,0.06056434962147282,0.5189873417721519,0.6259541984732824,0.0,0.0,0.3433242506811989,0.7344836466649498,0.7435377597567157,0.7603851444291609,0.015578736060338398,0.031136834347721125,0.624,0.06864988558352403,0.0
192,ABCP11,Shoppings,75.01,0.07566044476801013,0.024088093599449415,0.2848101265822785,0.27480916030534347,0.20454545454545456,0.2589928057553957,0.26248864668483196,0.8143188256502705,0.8132285859097821,0.3792297111416782,0.27768464869391385,0.027023163619267866,0.464,0.03203661327231121,0.015625
193,XPPR11,Outros,84.57,0.1974087780676387,0.04129387474191328,0.4240506329113924,0.6259541984732824,0.6287878787878787,0.0,0.748410535876476,0.9193922225083699,0.9232133806386214,0.4628610729023384,0.10711831087456042,0.02987890878133696,0.48,0.18306636155606407,0.0625
194,HPDP11,Shoppings,88.55,6.740951957235401e-06,0.024088093599449415,0.2468354430379747,0.2595419847328244,0.13636363636363635,0.0,0.1689373297002725,0.78624774658769,0.7838317283324886,0.7321870701513068,0.07059247602135639,0.029510425534618367,0.52,0.060640732265446216,0.015625
196,RBBV11,Títulos e Val. Mob.,94.01,0.005460171085360675,0.06469373709566414,0.6329113924050632,0.5496183206106869,0.31060606060606055,0.3309352517985612,0.4250681198910082,0.8282255987638424,0.8413583375570198,0.640302613480055,0.030879194502606382,0.031047890115754567,0.528,0.06864988558352403,0.015625
197,GGRC11,Logística,134.49,0.13071379940275166,0.05092911218169305,0.34810126582278483,0.3969465648854962,0.3712121212121212,0.38129496402877705,0.5404178019981835,0.5176409992274016,0.5220476431829701,0.6506189821182944,0.20874941234373873,0.038595443514059545,0.648,0.0,0.234375
198,CRFF11,Títulos e Val. Mob.,85.0,0.0028514226779105746,0.028905712319339298,0.310126582278481,0.3893129770992366,0.3939393939393939,0.3741007194244605,0.5068119891008175,0.8351789853206284,0.8350228079067411,0.3224209078404402,0.014676335878401907,0.02855109846126479,0.52,0.06864988558352403,0.0
199,CXRI11,Híbrido,146.9,0.007442010960787882,0.04817618719889883,0.30379746835443033,0.3435114503816794,0.4469696969696969,0.5611510791366907,0.6212534059945504,0.749420551120268,0.7496198682209833,0.4779917469050894,0.03776912389587997,0.02985349614363223,1.0,0.06864988558352403,0.0
