,Ano/Mês,Unnamed: 0,Códigodo fundo,Preço Atual,Liquidez Diária,Dividendo,DividendYield,DY (3M)Média,DY (6M)Média,DY (12M)Média,DY Ano,Variação Preço,Rentab.Período,Rentab.Acumulada,PatrimônioLíq.,VPA,P/VPA,VacânciaFísica,QuantidadeAtivos
61,202012,71,OUFF11,82.18,0.010064241272152451,0.03303509979353063,0.3670886075949367,0.4122137404580153,0.4621212121212121,0.4748201438848921,0.6067211625794732,0.6716456348184394,0.6753674607197162,0.3924346629986245,0.03963534792570129,0.02706128257582496,0.528,0.06864988558352403,0.0
62,202012,72,OUCY11,85.86,0.0024267427046047447,0.04129387474191328,0.4620253164556962,0.5267175572519084,0.5,0.4676258992805756,0.5958219800181653,0.7213494720576874,0.7283324885960467,0.4027510316368638,0.01933315745172541,0.030355395738300657,0.48,0.06864988558352403,0.0
63,202012,73,BREV11,106.01,2.0222855871706203e-05,0.025464556090846524,0.2215189873417721,0.0,0.0,0.0,0.08991825613079019,0.7246973989183622,0.7219969589457679,0.6226960110041265,0.021279884565261642,0.03317619852352575,0.5760000000000001,0.057208237986270026,0.1875
64,202012,74,ARCT11,1293.85,0.00040445711743412405,0.8554714384033035,0.7025316455696203,1.0,1.0,0.0,0.8147138964577657,0.6621169199072883,0.6789153573238722,1.0,0.003974152382608624,0.3115271724628658,0.84,0.06864988558352403,0.03125
65,202012,76,FATN11,103.3,5.392761565788321e-05,0.03922918100481762,0.34810126582278483,0.43511450381679373,0.3787878787878788,0.2733812949640288,0.41598546775658496,0.7965490600051507,0.7980233147491129,0.7206327372764787,0.011558325510193805,0.03091447376780473,0.608,0.2368421052631579,0.109375
66,202012,77,XPIN11,114.85,0.17700391649308714,0.0426703372333104,0.3354430379746836,0.4045801526717557,0.4015151515151515,0.38129496402877705,0.4986376021798366,0.7707957764614989,0.7721743537759757,0.5493810178817057,0.1882944126470925,0.034307060901386265,0.616,0.08466819221967964,0.078125
67,202012,78,FCFL11,118.26,0.0101114279358531,0.03785271851342052,0.2911392405063291,0.366412213740458,0.3787878787878788,0.3381294964028777,0.446866485013624,0.7182590780324491,0.7184490623416118,0.4922971114167813,0.0937624389214146,0.032690181827422775,0.68,0.0,0.015625
68,202012,79,XPML11,109.8,0.48469466858109705,0.028905712319339295,0.2405063291139241,0.1984732824427481,0.1818181818181818,0.15827338129496404,0.16621253405994552,0.7651300540818955,0.7625443487075519,0.35598349381017885,0.5279886016339668,0.03457071701757284,0.568,0.04691075514874141,0.203125
69,202012,80,ALZR11,125.7,0.08146440440318982,0.025464556090846524,0.18354430379746836,0.2442748091603053,0.30303030303030304,0.32374100719424465,0.4168937329700272,0.5987638423899048,0.5963000506842372,0.6554332874828062,0.11765216533413668,0.03164826368152883,0.768,0.0,0.109375
70,202012,81,CNES11,65.41,0.0016582741814799085,0.01307639366827254,0.18987341772151894,0.2748091603053435,0.2803030303030303,0.2374100719424461,0.33242506811989103,0.6744784960082412,0.6713127217435378,0.3305364511691885,0.07086916177417495,0.0292054738821616,0.336,0.4153318077803203,0.015625
71,202012,82,FLRP11,1310.04,0.00021571046263153283,0.23055746730901586,0.1582278481012658,0.15267175572519084,0.2954545454545455,0.302158273381295,0.16530426884650318,0.7053824362606232,0.7004561581348201,0.6133425034387896,0.02508198366145007,0.5054065386716814,0.44,0.024256292906178492,0.015625
72,202012,83,EDGA11,29.42,0.033334007428529065,0.01032346868547832,0.3227848101265823,0.2900763358778626,0.30303030303030304,0.28057553956834536,0.36512261580381467,0.6312129796549061,0.6335529650278763,0.04360385144429163,0.0761485277169001,0.02407529764551912,0.08,0.477116704805492,0.015625
